dN	dS
0.10580	0.89720
0.07750	0.33180
0.12240	0.85200
0.00300	0.53940
0.01690	0.62160
0.07580	1.07350
0.02530	0.80430
0.54620	23.42040
0.07020	0.55860
0.11950	0.97660
0.03990	0.88390
0.03640	1.15070
0.06090	0.45040
0.15750	0.74510
0.17880	0.95130
0.15900	0.73830
0.16130	0.91620
0.16140	0.62990
0.05910	0.56960
0.16610	0.70090
0.07160	0.91390
0.00830	0.62090
0.09310	0.80720
0.05460	0.51470
0.02020	0.55060
0.05690	1.19770
0.20610	0.45770
0.01690	0.44670
0.07330	0.79040
0.52870	0.77390
0.02290	0.32320
0.01160	0.35460
0.16830	0.52490
0.08370	0.49610
0.14180	0.96670
0.18790	1.04980
0.02580	0.54230
0.00000	0.77770
0.06780	0.44140
0.03990	0.53680
0.20860	0.74410
0.00540	0.84460
0.03170	0.48580
0.26140	0.76060
0.09710	0.50790
0.06400	0.51810
0.17730	0.33680
0.04910	0.70110
0.08890	0.41450
0.00360	0.38360
0.06260	0.62620
0.08320	0.74680
0.01140	0.56400
0.01530	0.31680
0.06100	0.40790
0.12540	0.23000
0.31930	0.25350
0.05300	0.61870
0.15690	0.90140
0.16670	0.59170
0.15890	0.62860
0.07360	0.48790
0.12780	0.63670
0.02040	0.47850
0.28810	0.68690
0.11140	0.96940
0.10280	0.66740
0.00360	0.34910
0.00000	0.32370
0.10920	0.61310
0.07970	0.46440
0.00140	0.27030
0.08770	0.97110
0.07600	0.94220
0.17620	1.00760
0.15090	0.65470
0.04440	0.59730
0.09540	0.64690
0.08510	0.63120
0.00610	0.50620
0.05490	0.79060
0.18670	0.98850
0.02380	0.51750
0.08740	0.71330
0.00330	0.28830
0.21460	0.83040
0.00340	0.14790
0.24100	0.87970
0.02510	0.27570
0.02350	0.53000
0.01860	0.13350
0.08510	0.63430
0.07010	0.62250
0.11930	0.61500
0.25630	0.55780
0.13540	0.47930
0.26230	0.72430
0.01030	0.55710
0.12700	0.45710
0.08870	0.72430
0.11030	0.32930
0.09100	0.64170
0.04430	0.71670
0.03710	0.66850
0.01720	0.46770
0.07730	1.29490
0.03900	0.49240
0.00800	0.26520
0.01450	0.45770
0.17630	0.70830
0.03130	0.19920
0.10620	0.72100
0.12200	0.72730
0.06520	0.47580
0.08120	0.43230
0.10030	0.73840
0.15480	0.42300
0.14850	0.76010
0.08130	0.51270
0.16180	0.59010
0.04660	0.75850
0.08110	0.48650
0.08430	0.90700
0.28620	0.78140
0.36830	0.80770
0.04220	0.73010
0.18600	0.66780
0.04520	0.93890
0.02940	0.40270
0.10580	1.12930
0.05180	0.61130
0.05260	0.71030
0.08720	0.45710
0.02450	0.50830
0.04600	0.36150
0.10110	1.20820
0.11100	0.50150
0.09710	0.38450
0.31790	0.67790
0.12850	0.57430
0.00370	0.30210
0.18190	0.49220
0.46360	0.77190
0.22730	0.49640
0.14830	0.49950
0.00350	1.19550
0.12360	0.48330
0.09330	0.71380
0.02440	0.58330
0.04030	0.77230
0.05470	0.43390
0.03390	0.46580
0.01290	0.45520
0.05340	0.39380
0.13260	0.52680
0.04740	0.84080
0.08570	0.74200
0.01330	0.45350
0.15520	0.54920
0.14840	0.75890
0.10560	0.65070
0.06420	0.77090
0.55880	1.13820
0.42690	0.73170
0.45450	0.71970
0.05190	0.48640
0.13040	0.93190
0.06750	0.50680
0.19230	3.32440
0.18920	1.60300
0.18920	1.60300
0.09840	0.70950
0.12190	0.92150
0.08840	1.00940
0.04090	0.40960
0.03030	0.95650
0.06160	0.75730
0.17840	1.02290
0.00690	0.51360
0.10450	1.53870
0.13000	1.10960
0.00940	0.47170
0.09000	0.57440
0.01300	0.30880
0.12150	0.73540
0.07650	0.76570
0.16420	0.60350
0.08150	1.16200
0.01520	0.39570
0.06650	0.55400
0.06150	1.27390
0.01460	1.21610
0.02900	0.47240
0.09180	0.33940
0.00200	0.62510
0.04010	0.40210
0.06020	0.55220
0.21360	1.10410
0.46830	0.97330
0.06760	0.39800
0.04290	1.05320
0.01330	0.29050
0.05410	0.64500
0.03110	2.42520
0.01470	1.86540
0.02720	0.49740
0.13300	0.72480
0.60880	1.30920
0.32910	0.51050
0.01480	0.33050
0.07530	0.95010
0.14200	0.81730
0.03210	1.20000
0.02260	0.49490
0.13350	0.88530
0.27990	0.69970
0.07730	0.53610
0.15480	1.43550
0.08220	0.59670
0.00000	0.35640
0.20780	0.52720
0.19970	0.73530
0.29360	0.58510
0.01510	0.82680
0.19520	0.55210
0.26790	0.86550
0.02550	0.72780
0.08440	0.51960
0.05240	0.30380
0.02230	0.53590
0.04760	0.23660
0.05670	0.98280
0.03990	0.76310
0.01780	0.56270
0.00860	0.38670
0.00770	0.47880
0.05450	1.12000
0.00850	0.77150
0.02760	0.90020
0.39610	0.58240
0.24260	0.48920
0.00000	0.59670
0.03160	0.53050
0.07560	0.60820
0.07030	0.32510
0.00730	0.55100
0.12770	0.50580
0.04460	0.41170
0.00480	0.18770
0.09750	0.32100
0.28860	0.56510
0.06940	0.61930
0.01250	0.40050
0.02400	0.61110
0.00390	0.66640
0.14200	0.48690
0.05000	0.63700
0.00980	0.66900
0.04650	0.31340
0.78940	71.64420
0.12690	0.54860
0.10040	0.37220
0.12810	0.61280
0.16930	0.45010
0.18200	1.91400
0.00860	0.31950
0.24120	0.69480
0.06910	0.74380
0.01250	0.36520
0.05560	0.46410
0.06030	1.21270
0.07080	0.74650
0.10430	0.82540
0.01700	0.73980
0.24050	0.79920
0.05370	0.83420
0.27110	0.95780
0.02820	0.38240
0.13130	0.47540
0.03730	0.55910
0.11660	0.45050
0.01050	0.63710
0.13510	0.59400
0.33870	0.64380
0.15480	0.79450
0.04790	0.52390
0.00570	0.48850
0.00790	0.66500
0.03980	0.59420
0.02130	0.53980
0.08790	0.57950
0.07470	0.90400
0.14040	0.77420
0.04010	0.56740
0.01080	0.35700
0.00810	0.43870
0.01550	0.51080
0.02060	0.37120
0.02870	0.39150
0.04780	0.56050
0.02520	0.36460
0.06190	0.42850
0.22020	1.60380
0.04910	0.42110
0.12600	0.58330
0.05350	0.60590
0.04590	0.47140
0.01830	0.34830
0.04250	1.52700
0.02100	0.80590
0.11160	0.77350
0.05740	0.60270
0.01250	0.44520
0.23780	0.75230
0.16440	0.98280
0.04500	0.47690
0.06100	1.03060
0.27540	0.59310
0.00110	0.68140
0.03210	0.62570
0.09390	0.53420
0.07410	0.42480
0.07070	0.66840
0.02340	0.38340
0.06190	0.59510
0.05850	1.08090
0.00370	0.31290
0.04690	0.51710
0.06470	0.37580
0.10800	0.87550
0.02590	0.52590
0.15880	0.66880
0.22210	0.70580
0.20110	0.71990
0.22210	0.70580
0.19750	0.70830
0.22150	0.72620
0.19820	0.70080
0.19530	0.67820
0.23230	0.64260
0.33700	28.56010
0.09370	0.82030
0.02310	0.77290
0.03530	0.49430
0.10750	0.53720
0.00060	0.27860
0.01650	0.57550
0.00480	0.81350
0.08260	0.48960
0.04280	0.26470
0.18180	0.76550
0.28080	0.44810
0.03830	0.46410
0.00540	0.44950
0.34200	0.58290
0.04820	0.52200
0.00230	0.26730
0.03010	0.50050
0.04230	0.64550
0.08030	0.45000
0.06240	0.37640
0.04090	0.47480
0.07640	1.03950
0.07300	0.52900
0.04020	1.15550
0.04090	0.72240
0.20520	0.35820
0.16190	0.35940
0.16190	0.35940
0.19770	0.36350
0.16190	0.35940
0.01130	0.38450
0.38310	0.67070
0.24140	0.81910
0.24440	0.60280
0.10560	0.65850
0.16120	0.54110
0.02010	0.41000
0.35290	0.87310
0.02950	0.44130
0.11940	0.63870
0.25740	0.57600
0.00230	0.46060
0.05000	0.45550
0.06040	0.59280
0.20600	0.98420
0.29620	0.73740
0.11360	0.78030
0.14960	0.90860
0.08430	1.20630
0.07680	0.53000
0.02790	0.61760
0.01700	0.51160
0.05840	1.24080
0.15450	0.55430
0.02940	0.56300
0.00060	0.58460
0.03930	1.08390
0.00860	0.57610
0.00480	0.54730
0.00670	0.73000
0.00000	0.59720
0.08200	0.47000
0.05270	0.61160
0.05230	1.44950
0.10780	1.07060
0.25690	0.68380
0.12580	0.77590
0.00200	0.53120
0.22960	0.94600
0.08540	1.09180
0.03470	0.47960
0.05480	0.77530
0.06690	0.42750
0.01000	0.75320
0.09050	0.67270
0.01160	0.45410
0.08780	0.53740
0.13570	0.45000
0.10060	0.37430
0.17510	15.01610
0.14170	0.82690
0.10070	0.54190
0.02280	0.47000
0.05490	0.83870
0.01590	0.73530
0.33650	0.43990
0.06710	0.50540
0.00710	0.25320
0.00000	0.28760
0.05430	0.43450
0.09870	0.71260
0.07160	1.07830
0.01180	0.45560
0.01170	0.42520
0.10620	0.86740
0.10220	0.53690
0.12440	0.89070
0.03980	0.70850
0.24770	0.49100
0.45630	1.67360
0.46990	1.91730
0.47310	1.85730
0.53910	1.49850
0.47250	1.92130
0.46840	1.52020
0.49470	1.90970
0.47090	1.54660
0.48750	1.36850
0.52260	1.40950
0.46240	1.94150
0.48810	1.35580
0.50930	1.56140
0.50570	1.16000
0.49340	1.79730
0.51030	1.78530
0.00230	0.89260
0.00100	0.96220
0.02350	0.50770
0.00000	0.31590
0.10820	0.88280
0.05880	0.29750
0.13010	1.00530
0.16240	1.11190
0.05550	0.50860
0.21730	0.78110
0.22060	0.62360
0.03450	0.37440
0.09590	0.80490
0.07670	0.55110
0.14890	0.81880
0.05390	0.31820
0.10580	0.77930
0.04850	0.44910
0.09460	0.52500
0.05760	0.56910
0.06360	0.71020
0.00280	2.81410
0.07000	0.63700
0.01720	0.31340
0.11050	0.66110
0.00330	0.32240
0.03190	0.90920
0.16750	0.46980
0.09660	0.66130
0.06600	0.62830
0.10380	0.55460
0.03500	0.49450
0.03490	0.40490
0.13350	0.26580
0.20030	0.97930
0.03900	0.48700
0.13040	1.02310
0.09370	1.08160
0.07840	1.23930
0.01620	0.59040
0.10850	0.46790
0.03060	0.61000
0.09270	1.16890
0.14760	0.86870
0.01150	0.55180
0.02140	0.54650
0.02300	0.33210
0.00760	0.33830
0.11830	0.56990
0.19530	0.39210
0.13070	0.77720
0.11120	0.44840
0.00410	0.40100
0.04940	0.45770
0.04260	0.83890
0.14000	3.03000
0.21660	0.73530
0.19740	0.82280
0.03710	0.43570
0.03190	0.56450
0.05440	0.49420
0.19780	0.53900
0.05230	0.51900
0.07800	0.82910
0.05240	0.52360
0.03640	0.88260
0.04430	0.61910
0.00220	1.56150
0.09030	0.65200
0.17580	0.78900
0.16830	0.88740
0.10770	0.79410
0.10010	0.78370
0.07510	1.18270
0.05100	1.10290
0.01860	0.70280
0.11520	5.37820
0.12060	0.57060
0.02050	0.57940
0.09930	0.47800
0.13620	0.89630
0.22930	0.81100
0.01960	0.72450
0.39170	0.43190
0.14750	0.64740
0.00470	0.53410
0.05420	0.60640
0.16470	1.51830
0.04170	0.82390
0.03580	0.63590
0.11330	0.71700
0.10950	0.75400
0.00580	0.31940
0.02500	0.90410
0.19540	0.93460
0.10290	0.44790
0.00830	0.54530
0.00490	0.61510
0.32720	0.87290
0.21100	0.70070
0.03500	0.40210
0.43900	0.93300
0.06680	0.87260
0.04560	0.60760
0.07610	0.40710
0.03640	0.53340
0.09540	0.52530
0.12490	0.57750
0.19680	0.46800
0.02980	0.90360
0.05740	0.64820
0.03370	0.36340
0.10130	0.55960
0.15690	0.82560
0.06700	0.74360
0.06010	0.76470
0.21790	0.75240
0.02390	0.51360
0.03470	0.45830
0.06920	0.49120
0.00420	0.39660
0.41760	1.35080
0.06030	0.34500
0.15650	0.64900
0.06140	0.83220
0.07990	0.40960
0.17310	0.87420
0.27020	0.85900
0.06600	0.31910
0.01280	0.49190
0.04380	0.82710
0.00730	0.41500
0.79870	2.58320
0.87110	28.13840
1.11780	4.36870
0.62620	1.21920
0.74630	63.29960
0.69540	1.60710
0.86490	21.44990
0.86650	32.74980
0.83760	2.43770
0.91100	3.16540
0.26310	0.53130
0.04090	0.30560
0.08270	0.66100
0.03210	0.73630
0.04600	0.89760
0.05290	0.59300
0.03020	0.71560
0.07050	0.42290
0.04110	0.58680
0.05650	0.50490
0.11250	0.54030
0.04670	0.65580
0.03650	1.18870
0.03210	0.49930
0.07340	0.56010
0.09150	0.84180
0.08860	0.62400
0.01910	0.86900
0.02580	0.71840
0.07200	0.29670
0.04390	0.50840
0.11470	0.62940
0.00170	0.40370
0.02550	0.40660
0.04440	0.60650
0.19460	0.59500
0.03070	0.70890
0.12650	0.65240
0.01410	0.60370
0.03510	0.37730
0.00000	0.81310
0.04930	0.53510
0.23780	0.98450
0.50710	1.03500
0.56950	1.02340
0.56200	1.07370
0.58530	0.99350
0.56340	1.04180
0.55180	1.05110
0.54590	1.04930
0.60780	1.22640
0.59670	1.19570
0.55370	1.06350
0.10840	0.47620
0.06180	0.46540
0.29520	0.89110
0.03070	1.27750
0.05720	0.58590
0.14900	0.65890
0.01780	0.49980
0.46920	0.60790
0.02230	0.80290
0.07210	0.91220
0.01170	0.52340
0.15650	0.86410
0.06460	0.93270
0.03690	0.70690
0.13230	0.32680
0.11830	0.55190
0.03890	0.60260
0.05720	0.89790
0.06840	0.44830
0.07360	0.46060
0.04370	0.74610
0.04190	0.42780
0.00650	0.34360
0.10830	0.92040
0.21570	0.55460
0.14450	0.78600
0.03470	0.42130
0.07540	0.45170
0.04110	0.69000
0.01580	0.33400
0.24200	0.56910
2.13010	6.54280
0.17530	0.77240
0.04600	0.71540
0.16030	0.75850
0.20840	0.70560
0.01930	0.70850
0.00270	0.47850
0.10200	0.67060
0.01200	0.38180
0.01260	0.55310
0.06150	0.52830
0.19100	1.79400
0.01000	0.66180
0.02520	0.70950
0.26500	0.89880
0.02420	0.45320
0.05920	0.67720
0.42810	0.88630
0.01550	0.32000
0.00000	0.53660
0.10560	0.51200
0.03260	0.43990
0.00620	0.37170
0.00830	0.38220
0.01830	0.60870
0.01210	0.57430
0.13240	0.35760
0.10230	0.57750
0.47070	0.62850
0.07540	0.30470
0.01040	0.49470
0.18180	0.85900
0.13820	0.52110
0.13820	0.52110
0.13500	0.67670
0.33870	18.62200
0.25010	0.46950
0.37340	0.67160
0.33670	0.73580
0.35790	0.72770
0.35250	0.80080
0.33980	0.68840
0.34080	0.70040
0.30190	0.79370
0.30330	0.65880
0.30980	0.66990
0.09170	0.72740
0.07310	0.63700
0.09450	0.63930
0.08480	0.62280
0.23010	0.57050
0.01220	0.50220
0.22080	0.64620
0.31660	0.54190
0.35430	0.42640
0.02520	0.42020
0.18300	0.65030
0.12410	0.48860
0.13940	0.65790
0.08250	0.83430
0.06540	0.58010
0.08320	0.64510
0.27680	0.77430
0.01530	0.63360
0.03010	0.39260
0.00340	0.37800
0.01280	0.48350
0.26610	0.66590
0.01200	0.44920
0.09730	0.46480
0.09680	0.60560
0.23510	0.66300
0.01930	0.86510
0.07250	0.60470
0.02170	0.72540
0.15390	119.46970
0.04700	1.07310
0.02310	0.31420
0.01520	0.44070
0.08800	0.49850
0.12040	0.52450
0.02930	0.40850
0.00220	0.66940
0.23930	0.90600
0.03670	0.60620
0.09290	0.70130
0.03120	0.65670
0.00200	0.35510
0.03500	0.64530
0.51940	1.56270
0.03240	0.79280
0.12800	0.69110
0.30640	0.87340
0.03030	0.57310
0.01740	0.75170
0.03070	0.69280
0.12350	0.53070
0.02980	0.59660
0.02310	0.44300
0.04440	0.21130
0.03390	1.10240
0.01700	0.72080
0.12160	0.56470
0.03440	0.64920
0.00350	0.48150
0.07900	0.46640
0.33940	0.61600
0.16150	0.85450
0.09720	1.13200
0.12750	0.98970
0.01480	0.80410
0.02200	0.39740
0.02390	0.92140
0.18390	0.92860
0.06900	0.60390
0.01600	0.60730
0.05390	0.52460
0.15880	0.61820
0.04630	0.41810
0.12560	0.54780
0.01210	0.60860
0.01930	0.59820
0.12960	0.88950
0.04990	0.79410
0.03880	0.50920
0.10080	0.65310
0.23240	0.66290
0.03070	0.59690
0.22870	1.89910
0.04230	0.59540
0.03820	0.70900
0.00790	0.61460
0.05930	0.37490
0.00660	0.59910
0.04130	1.09260
0.18480	0.49160
0.34880	0.63810
0.03090	0.43270
0.13460	0.52830
0.01550	1.21520
0.02570	0.62800
0.02100	0.38670
0.10450	0.47990
0.00670	0.38220
0.01970	1.63200
0.03610	0.76100
0.07650	0.39310
0.09750	1.22940
0.03930	0.56970
0.12480	0.48940
0.04730	0.78640
0.37950	0.69560
0.04770	0.61200
0.01100	0.33520
0.00990	0.47410
0.10040	0.57200
0.19780	0.71730
0.17810	0.61960
0.21790	0.70530
0.19230	0.74340
0.19060	0.66570
0.04270	0.98940
0.05170	0.63940
0.11170	0.70120
0.00480	0.42760
0.05470	0.63380
0.00000	0.21490
0.03640	0.67140
0.05670	0.67320
0.00000	0.35820
0.02460	0.30350
0.13430	0.45560
0.02690	0.53160
0.06440	0.51080
0.09160	0.51510
0.10830	0.83210
0.25390	0.61120
0.14660	0.70960
0.09520	0.80120
0.00280	0.31180
0.23520	0.54580
0.03350	0.41210
0.05480	0.52130
0.11920	0.79940
0.04770	0.54330
0.01670	0.53130
0.01950	0.42470
0.00550	1.03220
0.01930	0.35070
0.00260	0.68030
0.21670	1.31040
0.04450	0.56870
0.07480	0.74160
0.28960	0.96630
0.00000	0.17000
0.27200	0.67700
0.00980	0.44860
0.02110	0.46660
0.16140	0.61780
0.10020	0.93060
0.08490	0.69160
0.13290	0.56680
0.02090	0.56970
0.05750	0.63640
0.03310	0.65590
0.04950	0.38980
0.17520	1.31370
0.13770	0.85060
0.00280	0.45750
0.03560	0.28260
0.61740	0.94830
0.08050	0.64220
0.02060	0.60380
0.03860	0.78940
0.07220	0.42240
0.03520	0.67580
0.02230	0.85700
0.02390	0.49880
0.06120	0.40480
0.15260	0.58310
0.11830	0.85100
0.02330	0.48950
0.08570	0.66560
0.21510	0.52290
0.24500	0.87650
0.09860	0.56440
0.21130	0.51030
0.17290	0.62480
0.01850	0.57550
0.00660	0.47500
0.33180	0.51040
0.30780	0.53030
0.17520	0.42140
0.04400	0.73780
0.10610	0.61470
0.03060	0.52830
0.00920	0.91330
0.22550	0.61230
0.27970	0.62380
0.40660	1.00110
0.05040	0.45620
0.01840	0.56010
0.20120	0.74250
0.01840	0.48150
0.09070	0.51490
0.20570	0.77370
0.16890	0.35360
0.16280	0.71190
0.05710	0.69080
0.05630	0.64500
0.02660	0.29960
0.21280	0.47670
0.00920	0.37410
0.15520	0.67700
0.00900	0.47040
0.07480	0.67550
0.01200	0.89100
0.00370	0.50410
0.03470	0.69980
0.02400	0.49280
0.06470	0.64460
0.10770	0.52280
0.04730	0.96610
0.01280	0.51150
0.06150	1.06750
0.08890	0.59130
0.13350	0.78690
0.06960	1.58030
0.03790	0.62860
0.00470	0.67400
0.02640	0.68790
0.00410	0.52050
0.01910	0.33960
0.02410	1.27130
0.06660	0.61990
0.07700	0.84370
0.10010	0.60300
0.00290	0.33420
0.08130	1.33570
0.08160	1.34200
0.17040	0.57240
0.21820	1.20440
0.20040	0.86150
0.07430	0.74980
0.00270	0.60990
0.00550	0.57700
0.04190	0.82370
0.22180	1.13810
0.33460	0.61210
0.02360	0.26070
0.04170	0.48230
0.05030	0.81850
0.06370	0.43850
0.02370	0.81620
0.23820	0.74970
0.08310	0.72750
0.05900	0.71540
0.05270	0.64000
0.11170	0.54440
0.45090	0.68580
0.01280	0.70300
0.08650	0.76330
0.31580	0.87470
0.00000	0.46380
0.41730	1.72960
0.14490	0.47310
0.41750	0.90820
0.03580	0.42330
0.17560	0.78840
0.05440	0.49220
0.06340	0.56690
0.09570	0.45880
0.12790	1.28060
0.42660	1.17010
0.04490	0.78870
0.10430	0.40990
0.04030	0.38920
0.02740	0.40810
0.07800	0.55050
0.29460	0.54200
0.06110	1.03830
0.04910	0.34660
0.08870	0.74280
0.39330	0.72270
0.47610	1.11690
0.09660	0.36890
0.00220	0.08760
0.05820	0.96250
0.01120	1.03170
0.09480	0.71640
0.01020	0.29930
0.00460	0.51690
0.25710	0.74620
0.00000	0.47600
0.01730	0.41740
0.06020	0.84650
0.04270	0.81720
0.13350	0.55120
0.03480	0.61720
0.10290	0.59970
0.07250	0.50140
0.07610	0.57720
0.10030	0.47060
0.08040	0.70700
0.00690	0.47500
0.13690	0.74300
0.07590	0.66030
0.01530	1.01190
0.26250	0.75980
0.09050	0.73630
0.17400	0.66960
0.02110	0.38360
0.06080	0.61780
0.08480	0.44870
0.48620	3.73380
0.51970	2.32430
0.50760	2.26000
0.63280	1.58230
0.50450	3.69190
0.52910	1.49840
0.51980	2.86210
0.57000	1.36840
0.55620	1.65040
0.63670	1.29980
0.51230	2.44230
0.56090	1.85240
0.53620	2.20300
0.56030	1.27060
0.51080	2.32300
0.53300	1.79790
0.01870	0.43900
0.06070	0.43310
0.13100	0.55790
0.06430	0.55890
0.06700	0.93210
0.01610	0.40990
0.10630	0.45500
0.06560	0.52740
0.03990	0.42520
0.00780	0.48660
0.03040	0.42260
0.02690	0.46290
0.05270	0.60490
0.05300	0.57770
0.11420	0.41820
0.07920	1.02510
0.34260	1.38250
0.02070	0.15760
0.10580	0.60470
0.08690	0.66550
0.08690	0.66550
0.08840	0.77660
0.08690	0.66550
0.08690	0.66550
0.07580	0.58940
0.02980	0.41450
0.09340	0.49920
0.01770	0.38000
0.00640	0.53160
0.00760	0.44160
0.07290	0.98540
0.09090	0.60870
0.14420	0.70400
0.15740	0.80450
0.00870	0.39400
0.02350	5.75470
0.02130	0.54190
0.10620	0.48010
0.00360	0.52150
0.01990	0.22280
0.00530	0.40020
0.06550	0.82590
0.06750	0.78280
0.16070	0.54400
0.06000	0.57990
0.09200	0.57290
0.08270	0.55220
0.04770	0.59110
0.12940	0.47140
0.06280	0.45610
0.03560	0.50520
0.17900	0.56300
0.57820	0.79700
0.11340	0.84630
0.03880	0.52660
0.10370	0.61860
0.01110	0.39960
0.01490	0.49840
0.03730	0.64180
0.02400	0.37320
0.16370	0.73270
0.05820	0.59120
0.10490	0.47880
0.03530	0.69980
0.07480	0.88630
0.21830	0.62950
0.04910	0.41580
0.11220	1.62920
0.05830	0.32950
0.09450	0.61640
0.19460	0.75680
0.00000	0.30140
0.00000	0.30140
0.00000	0.28330
0.13120	0.56150
0.05690	0.76450
0.12670	0.52200
0.04420	0.72560
0.12270	1.36550
0.35190	1.06190
0.27880	0.91370
0.52020	0.66670
0.56250	0.72210
0.62460	0.81030
0.52380	0.69860
0.53040	0.67450
0.72380	0.76120
0.62250	0.86330
0.46270	0.76500
0.65290	0.76770
0.73980	0.70270
0.76420	0.91500
0.02200	0.97800
0.00000	0.53100
0.02100	0.39500
0.03990	0.49690
0.02140	1.16560
0.21080	0.68140
0.33370	0.92540
0.23320	0.71090
0.01710	0.40910
0.18400	0.71760
0.05510	0.33350
0.04490	0.33900
0.04490	0.33900
0.13260	0.54460
0.11430	0.50660
0.10480	0.56150
0.24630	1.02270
0.02910	0.61150
0.09610	0.64010
0.09730	1.29550
0.03040	0.56070
0.01440	0.32470
0.04700	0.42200
0.01070	0.29410
0.15830	0.66740
0.14970	0.83790
0.16880	0.54560
0.01960	1.59730
0.16610	2.18190
0.09100	0.75550
0.00000	0.53890
0.08950	0.54760
0.08330	0.60290
0.18040	0.86710
0.14870	0.71950
0.00170	0.49560
0.04260	0.83010
0.00400	0.47930
0.04350	0.53090
0.03430	0.38510
0.01480	0.24870
0.10220	0.83500
0.07130	0.71370
0.02130	0.64020
0.06910	0.59190
0.01970	0.53140
0.02130	0.53710
0.01450	0.50900
0.01040	0.51390
0.00960	0.34700
0.05340	0.29210
0.15180	0.60700
0.13940	0.46570
0.14920	0.60950
0.16000	0.58280
0.09860	0.78750
0.00000	0.34550
0.06470	0.69560
0.01040	0.32510
0.04080	0.67940
0.16680	0.92890
0.21630	0.77410
0.14650	0.87000
0.05170	0.51600
0.04840	0.98720
0.08350	0.93930
0.09170	0.80430
0.01880	0.65120
0.10860	0.68440
0.08740	0.50560
0.07340	0.61540
0.32540	0.93670
0.04880	0.57940
0.17300	0.67110
0.05710	0.36810
0.13740	0.65690
0.12830	0.64740
0.13050	0.65460
0.14020	0.65500
0.00310	0.38890
0.03070	0.19900
0.03830	0.94260
0.03260	0.64360
0.14700	0.72520
0.19860	0.73300
0.00270	0.41720
0.32310	0.84820
0.04580	0.58330
0.08110	0.65310
0.09110	0.58110
0.06430	0.52300
0.05640	0.47520
0.04280	0.53820
0.01060	0.31970
0.01960	0.56190
0.06110	0.65190
0.04810	0.47480
0.22030	0.59600
0.03810	0.44090
0.28500	0.40330
0.05400	1.14530
0.12800	0.50580
0.00000	0.19860
0.10800	0.84580
0.01670	0.50330
0.01000	0.42390
0.12410	0.70450
0.11180	0.62110
0.15650	0.56960
0.03130	0.59720
0.00960	0.47840
0.16000	0.86790
0.16000	0.86790
0.09140	1.00800
0.01750	0.54530
0.17700	0.63920
0.06140	0.52090
0.03370	0.75600
0.07810	0.66550
0.01360	0.56860
0.12330	0.44760
0.01030	0.42630
0.17680	0.59340
0.00650	0.08450
0.03780	0.73270
0.05050	0.50060
0.02560	0.20360
0.14660	0.55050
0.14550	0.73690
0.15670	0.67770
0.15030	0.75150
0.15210	0.64710
0.14490	0.62980
0.15190	0.68150
0.17070	0.70480
0.21170	0.64900
0.05820	0.27830
0.24320	1.19030
0.24960	1.22590
0.22650	1.17600
0.08840	0.73220
0.06000	0.79350
0.14820	0.73470
0.40150	0.60250
0.03080	0.54270
0.02090	0.24830
0.02130	0.46920
0.02040	0.54000
0.10970	0.73200
0.02050	0.38890
0.06920	0.91550
0.10610	0.53320
0.17810	1.71960
0.05350	0.92340
0.16360	0.71810
0.02950	0.59730
0.13160	0.55160
0.14390	0.55290
0.13990	0.72880
0.00670	0.12020
0.18230	0.59690
0.05160	0.48050
0.03260	0.62820
0.03630	0.55550
0.01430	0.68540
0.01210	0.25050
0.01120	0.51210
0.03500	0.28740
0.00000	0.52890
0.37230	1.15450
0.20780	0.72390
0.12460	0.66640
0.20620	0.54810
0.10650	1.47230
0.02360	0.42640
0.13490	0.83720
0.36660	6.72070
0.38190	4.72700
0.22920	6.10890
0.03170	0.36440
0.15000	1.03300
0.03000	1.08760
0.08960	0.54000
0.05990	0.43600
0.01730	0.27010
0.03450	0.32630
0.11220	1.95780
0.26970	0.84240
0.07440	0.73380
0.06130	0.45710
0.32330	0.85120
0.20590	0.59530
0.02010	0.35760
0.15290	0.68420
0.06710	0.92860
0.16620	0.82870
0.05880	0.32630
0.04730	0.68990
0.19910	1.45240
0.03880	0.45360
0.01410	0.37940
0.08100	0.49430
0.02020	0.55890
0.00180	0.28990
0.22140	0.80960
0.02660	0.52500
0.05210	1.38190
0.05690	0.51530
0.10200	0.79440
0.18230	0.53730
0.06610	0.52480
0.04490	0.37360
0.19430	0.43670
0.07590	0.59930
0.20540	0.61480
0.06180	0.76420
0.11430	0.52010
0.04730	0.37550
0.09790	0.61020
0.11200	0.57720
0.18400	0.52450
0.04240	0.87100
0.37460	0.72170
0.00180	0.34480
0.00430	1.34800
0.16590	2.11020
0.00800	0.47640
0.23020	0.51370
0.11330	0.35500
0.09000	0.34880
0.05500	0.58350
0.06480	0.65100
0.07780	0.56190
0.02800	1.03300
0.15710	1.18750
0.14560	0.56140
0.04180	0.55850
0.06230	0.49330
0.03010	0.72430
0.00880	0.75270
0.13630	0.87400
0.06790	0.47460
0.02180	0.94820
0.03840	1.23160
0.01090	0.86530
0.05940	0.57920
0.07360	1.11610
0.01880	0.60250
0.06480	0.61510
0.02020	0.41310
0.08170	0.36440
0.09910	1.33410
0.08970	1.15210
0.21190	0.68990
0.00500	0.82460
0.08290	0.42370
0.02710	0.62040
0.05250	0.62590
0.11650	1.04380
0.05110	0.45640
0.03000	0.57160
0.05540	0.46430
0.05990	0.92050
0.05960	0.54210
0.02840	0.61500
